label,ble_id,8-302-0,8-302-1,8-303-0,8-303-1,8-320-0,8-320-1,8-322-0,8-322-1,8-417-0
8-302,15070,149.81725,100.0,300.0,96.62138000000002,300.0,300.0,300.0,300.0,300.0
8-302,15070,149.81725,100.0,300.0,93.75661666666667,300.0,300.0,300.0,300.0,300.0
8-302,15070,149.81725,120.627,300.0,93.75661666666667,300.0,300.0,300.0,300.0,300.0
8-302,15070,149.81725,120.627,300.0,87.52262857142857,300.0,300.0,300.0,300.0,300.0
8-302,15070,149.81725,120.627,300.0,87.52262857142857,300.0,300.0,300.0,25.1189,300.0
8-302,15070,149.81725,120.627,300.0,85.431625,300.0,300.0,300.0,25.1189,300.0
8-302,15070,155.4194,120.627,300.0,85.431625,300.0,300.0,300.0,25.1189,300.0
8-302,15070,155.4194,120.627,300.0,93.54911111111112,300.0,300.0,300.0,25.1189,300.0
8-302,15070,155.4194,120.627,300.0,93.54911111111112,300.0,300.0,300.0,26.65135,300.0
8-302,15070,163.6268,120.627,300.0,83.01425,300.0,300.0,300.0,26.65135,300.0
8-302,15070,163.6268,120.627,300.0,83.01425,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,163.6268,120.627,300.0,84.90155555555556,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,166.0672,120.627,300.0,83.69482857142857,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,143.98701999999997,120.627,300.0,88.27161666666666,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,143.98701999999997,120.627,300.0,93.6461,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,143.98701999999997,95.30746666666666,300.0,93.6461,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,136.65585,95.30746666666666,300.0,93.6461,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,136.65585,85.57233333333333,300.0,97.45468333333334,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,129.86574285714283,85.57233333333333,300.0,97.45468333333334,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,129.86574285714283,79.953175,300.0,97.45468333333334,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,123.97231428571429,59.51956666666666,300.0,101.05906,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,123.97231428571429,60.413599999999995,300.0,101.05906,300.0,300.0,300.0,26.140533333333334,300.0
8-302,15070,123.97231428571429,60.950019999999995,300.0,113.79415,300.0,300.0,300.0,26.65135,300.0
8-302,15070,118.404875,60.950019999999995,300.0,113.79415,300.0,300.0,300.0,26.65135,300.0
8-302,15070,109.91585714285715,61.307633333333335,300.0,128.12733333333335,300.0,300.0,300.0,26.65135,300.0
8-302,15070,107.3170125,61.307633333333335,300.0,128.12733333333335,300.0,300.0,300.0,26.65135,300.0
8-302,15070,107.3170125,61.307633333333335,300.0,112.69833333333334,300.0,300.0,300.0,25.1189,300.0
8-302,15070,105.29568888888889,61.307633333333335,300.0,112.69833333333334,300.0,300.0,300.0,25.1189,300.0
8-302,15070,91.952,61.307633333333335,300.0,119.0475,300.0,300.0,300.0,300.0,300.0
8-302,15070,91.952,61.307633333333335,300.0,121.32933333333334,300.0,300.0,300.0,300.0,300.0
8-302,15070,91.952,58.236642857142854,300.0,121.32933333333334,300.0,300.0,300.0,300.0,300.0
8-302,15070,90.70008,58.236642857142854,300.0,121.32933333333334,300.0,300.0,300.0,300.0,300.0
8-302,15070,88.31097777777778,58.236642857142854,300.0,119.0475,300.0,300.0,300.0,300.0,300.0
8-302,15070,86.55933999999999,58.236642857142854,300.0,119.0475,300.0,300.0,300.0,300.0,300.0
8-302,15070,86.55933999999999,58.236642857142854,300.0,115.23800000000001,300.0,300.0,300.0,300.0,300.0
8-302,15070,86.55933999999999,57.986325,300.0,115.23800000000001,300.0,300.0,300.0,300.0,300.0
8-302,15070,84.5585375,58.667612500000004,300.0,112.57425,300.0,300.0,300.0,300.0,300.0
8-302,15070,83.98901111111111,58.667612500000004,300.0,112.57425,300.0,300.0,300.0,300.0,300.0
8-302,15070,83.347,55.908433333333335,300.0,112.49980000000001,300.0,300.0,300.0,300.0,300.0
8-302,15070,83.9890111111111,55.908433333333335,300.0,112.49980000000001,300.0,300.0,300.0,300.0,300.0
8-302,15070,83.9890111111111,55.95495714285715,300.0,112.49980000000001,300.0,300.0,300.0,300.0,300.0
8-302,15070,83.9890111111111,55.989850000000004,300.0,112.49980000000001,300.0,300.0,300.0,300.0,300.0
8-302,15070,81.9876375,51.24275,300.0,112.49980000000001,300.0,300.0,300.0,300.0,300.0
8-302,15070,88.5727888888889,51.24275,300.0,112.49980000000001,300.0,300.0,300.0,300.0,300.0
8-302,15070,88.5727888888889,51.24275,300.0,123.38783333333333,300.0,300.0,300.0,300.0,300.0
8-302,15070,88.5727888888889,55.451899999999995,300.0,123.38783333333333,300.0,300.0,300.0,300.0,300.0
8-302,15070,89.64971111111112,54.496425,300.0,123.38783333333333,300.0,300.0,300.0,300.0,300.0
8-302,15070,89.64971111111112,54.496425,300.0,128.4022857142857,300.0,300.0,300.0,300.0,300.0
8-302,15070,89.64971111111112,53.40442222222222,300.0,128.4022857142857,300.0,300.0,300.0,300.0,300.0
8-302,15070,90.68474,53.40442222222222,300.0,128.4022857142857,300.0,300.0,300.0,300.0,300.0
8-302,15070,90.68474,52.1930125,300.0,128.4022857142857,300.0,300.0,300.0,300.0,300.0
8-302,15070,90.68474,52.1930125,300.0,132.163125,300.0,300.0,300.0,300.0,300.0
8-302,15070,90.68474,49.18477777777778,300.0,132.163125,300.0,300.0,300.0,300.0,300.0
8-302,15070,90.85803333333332,47.42858,300.0,135.0147142857143,300.0,300.0,300.0,300.0,300.0
8-302,15070,97.62113,47.42858,300.0,135.0147142857143,300.0,300.0,300.0,300.0,300.0
8-302,15070,97.62113,47.42858,300.0,132.163125,300.0,300.0,300.0,300.0,300.0
8-302,15070,97.8373909090909,47.42858,300.0,132.163125,300.0,300.0,300.0,300.0,300.0
8-302,15070,101.9273,47.91435,300.0,133.05885714285714,300.0,300.0,300.0,300.0,300.0
8-302,15070,101.9273,47.91435,300.0,134.08325,300.0,300.0,300.0,300.0,300.0
8-302,15070,101.73456999999999,47.91435,300.0,134.08325,300.0,300.0,300.0,300.0,300.0
8-302,15070,101.73456999999999,46.78407272727273,300.0,134.08325,300.0,300.0,300.0,300.0,300.0
8-302,15070,101.73456999999999,46.78407272727273,300.0,141.35466666666667,300.0,300.0,300.0,300.0,300.0
8-302,15070,105.87530999999998,45.83907,300.0,151.42714285714285,300.0,300.0,300.0,300.0,300.0
8-302,15070,105.87530999999998,48.10775454545455,300.0,151.42714285714285,300.0,300.0,300.0,300.0,300.0
8-302,15070,108.81336666666667,47.61227272727273,300.0,151.42714285714285,300.0,300.0,300.0,300.0,300.0
8-302,15070,108.81336666666667,47.61227272727273,300.0,150.15550000000002,300.0,300.0,300.0,300.0,300.0
8-302,15070,108.81336666666667,51.977916666666665,300.0,150.15550000000002,300.0,300.0,300.0,300.0,300.0
8-302,15070,107.93202999999998,51.977916666666665,300.0,150.15550000000002,300.0,300.0,300.0,300.0,300.0
8-302,15070,111.60882,51.12668,300.0,155.57742857142856,300.0,300.0,300.0,300.0,300.0
8-302,15070,112.90738181818182,51.12668,300.0,155.57742857142856,300.0,300.0,300.0,300.0,300.0
8-302,15070,110.07272,51.124277777777785,300.0,151.869,300.0,300.0,300.0,300.0,300.0
8-302,15070,110.07272,51.124277777777785,300.0,150.35257142857145,300.0,300.0,300.0,300.0,300.0
8-302,15070,110.26629090909091,51.124277777777785,300.0,150.35257142857145,300.0,300.0,300.0,300.0,300.0
8-302,15070,110.26629090909091,54.92436,300.0,150.35257142857145,300.0,300.0,300.0,300.0,300.0
8-302,15070,113.75601111111112,56.06391111111111,300.0,150.35257142857145,300.0,300.0,300.0,300.0,300.0
8-302,15070,114.96971,56.06391111111111,300.0,150.35257142857145,300.0,300.0,300.0,300.0,300.0
8-302,15070,114.96971,56.767089999999996,300.0,150.35257142857145,300.0,300.0,300.0,300.0,300.0
8-302,15070,117.84133333333335,56.49391999999999,300.0,148.9965,300.0,300.0,300.0,300.0,300.0
8-302,15070,111.06907000000001,56.49391999999999,300.0,148.9965,300.0,300.0,300.0,300.0,300.0
8-302,15070,105.8001888888889,59.25737777777778,300.0,156.3554,300.0,300.0,300.0,300.0,300.0
8-302,15070,105.8001888888889,56.87977000000001,300.0,156.3554,300.0,300.0,300.0,300.0,300.0
8-302,15070,99.68701000000001,56.87977000000001,300.0,156.3554,300.0,300.0,300.0,300.0,300.0
8-302,15070,99.68701000000001,54.271045454545465,300.0,156.3554,300.0,300.0,300.0,300.0,300.0
8-302,15070,99.65223333333334,54.19507,300.0,146.999,300.0,300.0,300.0,300.0,300.0
8-302,15070,93.66808,54.19507,300.0,146.999,300.0,300.0,300.0,300.0,300.0
8-302,15070,93.66808,51.303445454545454,300.0,146.999,300.0,300.0,300.0,300.0,300.0
8-302,15070,86.42895,49.35433,300.0,146.999,300.0,300.0,300.0,300.0,300.0
8-302,15070,86.42895,47.42973636363636,300.0,146.999,300.0,300.0,300.0,300.0,300.0
8-302,15070,84.92105555555555,40.217760000000006,300.0,149.8715,300.0,300.0,300.0,300.0,300.0
8-302,15070,84.92105555555555,40.217760000000006,300.0,146.999,300.0,300.0,300.0,300.0,300.0
8-302,15070,80.41002,40.217760000000006,300.0,146.999,300.0,300.0,300.0,300.0,300.0
8-302,15070,77.65626363636363,40.217760000000006,300.0,146.999,300.0,300.0,300.0,300.0,300.0
8-302,15070,71.46349000000001,40.217760000000006,300.0,146.999,300.0,300.0,300.0,300.0,300.0
8-302,15070,71.46349000000001,40.217760000000006,300.0,154.70624999999998,300.0,300.0,300.0,300.0,300.0
8-302,15070,71.46349000000001,40.217760000000006,300.0,154.70624999999998,300.0,300.0,300.0,19.9526,300.0
8-302,15070,71.46349000000001,39.787172727272726,300.0,154.70624999999998,300.0,300.0,300.0,19.9526,300.0
8-302,15070,68.58596363636364,39.787172727272726,300.0,154.70624999999998,300.0,300.0,300.0,19.9526,300.0
8-302,15070,62.00493636363637,31.71534444444444,300.0,159.19033333333334,300.0,300.0,300.0,19.9526,300.0
8-302,15070,62.00493636363637,31.055699999999995,300.0,159.19033333333334,300.0,300.0,300.0,19.9526,300.0
8-302,15070,62.00493636363637,31.055699999999995,300.0,154.70625,300.0,300.0,300.0,19.9526,300.0
8-302,15070,59.79463333333334,31.055699999999995,300.0,154.70625,300.0,300.0,300.0,19.9526,300.0
8-302,15070,53.78569090909091,27.4957,300.0,150.3975,300.0,300.0,300.0,19.9526,300.0
8-302,15070,55.92295000000001,27.4957,300.0,150.3975,300.0,300.0,300.0,19.9526,300.0
8-302,15070,55.92295000000001,28.7272,300.0,150.3975,300.0,300.0,300.0,19.9526,300.0
8-302,15070,55.94688461538462,28.7272,300.0,150.3975,300.0,300.0,300.0,19.9526,300.0
8-302,15070,55.94688461538462,28.7272,300.0,148.5688,300.0,300.0,300.0,19.9526,300.0
8-302,15070,56.43256666666667,29.000369999999997,300.0,148.5688,300.0,300.0,300.0,19.9526,300.0
8-302,15070,58.201815384615394,29.000369999999997,300.0,148.5688,300.0,300.0,300.0,19.9526,300.0
8-302,15070,58.201815384615394,29.000369999999997,300.0,147.34966666666668,300.0,300.0,300.0,19.9526,300.0
8-302,15070,56.254241666666665,28.292324999999998,300.0,147.34966666666668,300.0,300.0,300.0,19.9526,300.0
8-302,15070,56.254241666666665,28.280266666666662,300.0,147.34966666666668,300.0,300.0,300.0,19.9526,300.0
8-302,15070,58.19465833333333,29.57375714285714,300.0,147.34966666666668,300.0,300.0,300.0,19.9526,300.0
8-302,15070,58.19465833333333,29.0169,300.0,147.34966666666668,300.0,300.0,300.0,19.9526,300.0
8-302,15070,63.21043333333333,29.135914285714282,300.0,147.34966666666668,300.0,300.0,300.0,19.9526,300.0
8-302,15070,63.21043333333333,29.9290875,300.0,147.34966666666668,300.0,300.0,300.0,19.9526,300.0
8-302,15070,63.21043333333333,29.9290875,300.0,148.941,300.0,300.0,300.0,19.9526,300.0
8-302,15070,66.85958,33.8184875,300.0,150.22216666666668,300.0,300.0,300.0,19.9526,300.0
8-302,15070,68.88371818181817,33.8184875,300.0,150.22216666666668,300.0,300.0,300.0,19.9526,300.0
8-302,15070,68.88371818181817,33.8184875,300.0,157.26557142857146,300.0,300.0,300.0,19.9526,300.0
8-302,15070,67.3009111111111,34.3596625,300.0,153.83849999999998,300.0,300.0,300.0,300.0,300.0
8-302,15070,71.79101999999999,34.3596625,300.0,153.83849999999998,300.0,300.0,300.0,300.0,300.0
8-302,15070,73.36684545454544,34.3596625,300.0,153.83849999999998,300.0,300.0,300.0,300.0,300.0
8-302,15070,81.11761,35.67977142857143,300.0,156.3554,300.0,300.0,300.0,300.0,300.0
8-302,15070,81.11761,40.069125,300.0,156.3554,300.0,300.0,300.0,300.0,300.0
8-302,15070,81.11761,40.069125,300.0,156.3554,300.0,300.0,300.0,25.1189,300.0
8-302,15070,86.16768888888889,40.10604285714286,300.0,166.423,300.0,300.0,300.0,25.1189,300.0
8-302,15070,86.16768888888889,40.676337499999995,300.0,166.423,300.0,300.0,300.0,25.1189,300.0
8-302,15070,86.16768888888889,40.676337499999995,300.0,169.27425,300.0,300.0,300.0,25.1189,300.0
8-302,15070,91.67632,40.676337499999995,300.0,169.27425,300.0,300.0,300.0,25.1189,300.0
8-302,15070,93.03671111111112,42.512812499999995,300.0,178.61433333333332,300.0,300.0,300.0,25.1189,300.0
8-302,15070,93.03671111111112,42.512812499999995,300.0,204.42025,300.0,300.0,300.0,25.1189,300.0
8-302,15070,96.32234000000001,42.512812499999995,300.0,204.42025,300.0,300.0,300.0,25.1189,300.0
8-302,15070,100.0141888888889,44.55981428571429,300.0,199.1018,300.0,300.0,300.0,25.1189,300.0
8-302,15070,101.23297,44.55981428571429,300.0,199.1018,300.0,300.0,300.0,25.1189,300.0
8-302,15070,101.23297,44.573387499999995,300.0,199.1018,300.0,300.0,300.0,25.1189,300.0
8-302,15070,105.47044444444444,47.698362499999995,300.0,199.1018,300.0,300.0,300.0,25.1189,300.0
8-302,15070,112.7062,47.698362499999995,300.0,199.1018,300.0,300.0,300.0,25.1189,300.0
8-302,15070,112.7062,46.340911111111105,300.0,199.1018,300.0,300.0,300.0,25.1189,300.0
8-302,15070,116.83159999999998,47.698362499999995,300.0,209.255,300.0,300.0,300.0,25.1189,300.0
8-302,15070,116.83159999999998,47.3617,300.0,209.255,300.0,300.0,300.0,25.1189,300.0
8-302,15070,116.83159999999998,47.3617,300.0,202.96959999999999,300.0,300.0,300.0,25.1189,300.0
8-302,15070,119.91009999999999,44.245000000000005,300.0,203.8305,300.0,300.0,300.0,25.1189,300.0
8-302,15070,119.91009999999999,41.815760000000004,300.0,203.8305,300.0,300.0,300.0,25.1189,300.0
8-302,15070,120.50838999999999,41.815760000000004,300.0,203.8305,300.0,300.0,300.0,25.1189,300.0
8-302,15070,120.50838999999999,41.815760000000004,300.0,203.8305,300.0,300.0,300.0,19.62215,300.0
8-302,15070,125.46959999999999,40.34658,300.0,203.8305,300.0,300.0,300.0,19.62215,300.0
8-302,15070,122.63964444444443,40.34658,300.0,203.8305,300.0,300.0,300.0,19.62215,300.0
8-302,15070,122.63964444444443,40.34658,300.0,191.3152,300.0,300.0,300.0,19.62215,300.0
8-302,15070,128.0405,37.248189999999994,300.0,191.3152,300.0,300.0,300.0,14.1254,300.0
8-302,15070,127.8018888888889,37.248189999999994,300.0,191.3152,300.0,300.0,300.0,14.1254,300.0
8-302,15070,127.8018888888889,37.48114545454545,300.0,191.3152,300.0,300.0,300.0,14.1254,300.0
8-302,15070,129.85185714285714,36.76242,300.0,187.44740000000002,300.0,300.0,300.0,14.1254,300.0
8-302,15070,129.85185714285714,37.481145454545455,300.0,187.44740000000002,300.0,300.0,300.0,14.1254,300.0
8-302,15070,127.645625,37.481145454545455,300.0,187.44740000000002,300.0,300.0,300.0,14.1254,300.0
